name,val
IGHD6-6,2.9211905
OR9G1,2.9220393
RP11-1378G18.1,2.922243
AC019084.7,2.9223468
RP5-857K21.2,2.9231057
RP5-842K16.2,2.9242527
RP11-47I22.2,2.9244807
USP9YP25,2.9249718
CH17-219N22.1,2.9255269
RP11-40H20.5,2.9257457
U1,2.926939
KREMEN2,2.9275107
RN7SL823P,2.9278288
RP1-225E12.2,2.932009
RNU6-349P,2.9324753
IGKV1-13,2.933508
RP11-697N18.3,2.9346917
B3GALNT2P1,2.9348602
RP11-5K16.3,2.9352732
RP11-493L12.5,2.9364493
KRTAP1-4,2.936988
CYP2C58P,2.9377277
GAS2L1P1,2.93787
RNU6-199P,2.9381802
RP11-740P5.2,2.9383433
OR52H2P,2.9384491
LINC01827,2.938776
RP11-311D14.1,2.9387784
KHSRPP1,2.9388635
BSN-AS2,2.9395936
BX255923.2,2.9397752
AC097721.1,2.9407876
OR4A16,2.9422574
MIR525,2.9427357
TRBV24OR9-2,2.9434783
MIR4705,2.9437199
IGLVI-68,2.94445
GS1-69O6.1,2.944819
AC094019.4,2.9482691
RP11-356J5.4,2.9485543
RP11-925D8.1,2.9487762
RPL31P40,2.950145
RN7SL290P,2.9504776
ADGB,2.950791
RGSL1,2.952305
RP11-709P2.1,2.95242
PPP1R2P6,2.9527216
RNU6-168P,2.953679
RP11-517C16.4,2.953785
FGF7P4,2.9544892
RNU6-1007P,2.954552
TAF9BP2,2.9549885
RP11-702F3.2,2.956256
CTAGE3P,2.9572186
AC013410.2,2.9580781
MIR138-1,2.9581013
MIR3609,2.9593186
HCG20,2.960374
RP11-495K9.9,2.9607317
MTCYBP7,2.9618244
TBX20,2.9621484
bP-2171C21.5,2.9627664
BDH2P1,2.9628336
RP11-865I6.2,2.9633327
RPS20P22,2.9633763
MIR6745,2.9639266
Y_RNA,2.9657764
AC103563.6,2.9661107
RP11-210M15.1,2.966114
RP11-118M12.1,2.9663775
SC22CB-56B3.1,2.967556
RP11-139E19.3,2.9678483
IGHD5-5,2.9678695
FUCA1P1,2.968296
RP3-453C12.15,2.9684126
RP11-214K3.18,2.9684284
RNU6-517P,2.9685829
MTCO2P25,2.969174
RP11-148B6.2,2.9707193
Y_RNA,2.9710214
CTB-52I2.4,2.971535
SFTPA2,2.9717407
RP11-13K12.5,2.972234
PPIAL4A,2.9722688
PCDHB8,2.9726217
SLC25A5P8,2.9739056
RNU1-143P,2.9748352
AC005391.2,2.975457
RP11-897M7.4,2.976013
ATP6V1G1P6,2.9770367
Metazoa_SRP,2.9771328
SNORD113,2.978253
RP11-323I15.5,2.9783344
AC016292.3,2.9788435
POTEB,2.9799678
IGHD4-23,2.9799874
RPS19P7,2.9801989
RP11-530C5.4,2.981173
RP11-120J4.1,2.981574
RP11-495L19.1,2.982126
RPSAP40,2.9823008
RNU6-732P,2.9824417
RP11-807E13.3,2.983511
RNU6-791P,2.984173
RN7SKP165,2.9841998
Metazoa_SRP,2.9843426
RNA5SP423,2.985132
RP13-210D15.9,2.9875636
RP3-388M5.8,2.987651
HNF1A-AS1,2.9884472
AC008984.7,2.9885879
ZBTB20-AS1,2.9890525
RN7SL788P,2.9931154
RP11-126O1.2,2.993169
DUTP7,2.9932516
POU5F1P3,2.993799
RNU6-420P,2.9938028
RP11-700H13.1,2.994768
HNRNPA1P36,2.9954267
MAGEA13P,2.9969668
RP11-149P24.1,2.998105
SNORD34,2.9987044
RP11-531F16.4,2.9999332
WDR11-AS1,3.0001087
MIR4421,3.0001426
RP11-262M14.2,3.0002112
MTND4P5,3.000416
RP11-762B21.5,3.0007772
RNU4ATAC5P,3.0012772
RP3-406C18.2,3.001867
RP11-475O23.2,3.0025454
RP13-516M14.2,3.0028274
RP11-529O20.2,3.003028
LINC01893,3.0034382
RP11-477I4.4,3.0041206
LINC00492,3.0046632
RP11-61G19.1,3.0050647
RP11-12D5.4,3.005507
SLC25A14P1,3.0056033
VN1R33P,3.0057256
RPL7L1P4,3.005878
RP11-96D1.10,3.0060127
U82671.8,3.0063097
CTD-2218K11.3,3.007857
AF196972.4,3.0081937
AC010154.2,3.0084777
CTA-242H14.1,3.0087602
XX-FW81066F1.2,3.0087867
OR5AS1,3.0111554
RP11-505E24.2,3.0122588
EEF1A1P2,3.0122685
RP11-368I7.6,3.0128303
YTHDF2P1,3.0140548
CTB-12A17.2,3.0147524
IGHD7-27,3.0147533
MIR487B,3.0147648
AP000936.4,3.0162792
RP5-894D12.4,3.0171301
NMD3P2,3.0171385
EVX2,3.0174026
MIR6747,3.0175474
GLRXP1,3.018271
AC005363.11,3.0188034
CLDN6,3.0192647
RNU6-651P,3.0194526
LRRTM1,3.0200703
RNA5SP388,3.0205128
TMEM235,3.0212698
SACS-AS1,3.0213425
TUBA3D,3.0213733
RP11-78C3.1,3.0229857
pRNA,3.023009
CYCSP55,3.023133
MIR1537,3.0233982
RPL37P2,3.0244632
RN7SKP77,3.029408
RP11-720L2.4,3.0300615
RPS24P14,3.0315702
RPL36AP21,3.0332732
MIR5581,3.0337818
SNORA80B,3.0344648
TAF9P3,3.0351055
PEBP1P2,3.0362382
MTND2P11,3.036603
Z69720.2,3.0367603
RP11-359P5.1,3.0375078
RP11-60I3.4,3.037639
AC090602.2,3.0377154
RP11-270C12.3,3.037853
RP11-706J10.2,3.0392356
RP3-344J20.1,3.039715
RP11-547C5.2,3.0398815
RP11-235C23.5,3.04024
CYP11B1,3.0406122
RP11-478H13.4,3.040726
GLRA3,3.0416894
HMGN1P30,3.042487
RP11-317O24.2,3.0431454
RP11-133K1.11,3.0433004
RNA5SP433,3.043346
SNORD42B,3.0442152
RP11-466P24.5,3.044321
MYO3A,3.0444736
C11orf97,3.0449598
NAPGP1,3.0458825
CTC-281F24.2,3.045951
RNU6ATAC20P,3.0460417
Y_RNA,3.046192
RP11-280K24.1,3.0463543
CTD-3073N11.9,3.0469923
RP11-813B8.2,3.0471108
RNA5SP308,3.0473654
PRLHR,3.0473928
RP11-419L4.1,3.047394
CTD-2623H2.7,3.047938
OR6K6,3.0483944
Metazoa_SRP,3.048589
RP11-1348G14.5,3.0498447
LINC01696,3.0503404
RNU6-209P,3.050354
Six3os1_1,3.0503948
SNORA81,3.0506277
RP11-928F19.3,3.0514321
CDC42P1,3.051786
ZNF725P,3.0518217
RNA5-8S5,3.0518281
RPL17P45,3.052252
SNORD62B,3.0524178
SGCZ,3.0525777
IL12A,3.0527773
RP1-276J11.2,3.052813
C3orf56,3.0531206
RP11-471B18.1,3.0532486
AC009517.2,3.053545
RP11-782K4.1,3.0546668
RP11-395P13.7,3.0553339
MAP3K20-AS1,3.055437
CTC-207P7.1,3.055621
KRT40,3.0561352
KRTAP3-2,3.0566406
RP11-133K1.6,3.0569346
RP11-585F1.6,3.0570066
RP11-100M12.1,3.0576952
RP11-754I20.3,3.05853
CSNK1A1P3,3.058574
RP11-973N13.2,3.0589674
OR13H1,3.059168
RP11-313I2.6,3.059461
CACNA1C-IT2,3.059494
RNU6-1200P,3.060074
MTND4P3,3.0600932
MIR3942,3.0609295
RP11-203H19.2,3.0611858
LINC01717,3.061798
RNMTL1P1,3.0620658
RP4-604G5.3,3.062502
OR2A41P,3.0637257
LINC01022,3.0637946
RP11-521D12.1,3.0646722
CTD-2215E18.2,3.0651252
RP11-243J16.8,3.066326
FAM166AP6,3.0664752
RPL12P47,3.066754
RP11-471M2.3,3.0674078
MIR1234,3.068138
RORA-AS1,3.068631
RNU6-888P,3.0692327
RP11-701B6.1,3.0699658
TRPC3,3.07018
CTA-390C10.9,3.070525
RP11-217C7.1,3.0711796
OR5T1,3.0720284
MIR326,3.0725899
AC018890.6,3.073507
TAS2R38,3.0742252
CYP2AB1P,3.0748024
SPRYD7P1,3.074861
NR0B1,3.07496
LINC00463,3.0760748
RP11-88H10.2,3.0761654
RP11-521E5.1,3.0769243
LINC01365,3.0770245
AC016909.1,3.0772169
LINC00973,3.0779524
SNORA25,3.0784235
HIGD1AP10,3.0788176
LINC00866,3.079637
Y_RNA,3.0798445
CCDC58P3,3.0805976
LL22NC03-2H8.4,3.0809543
RN7SL193P,3.0811553
VDAC1P13,3.0813222
Y_RNA,3.0814037
RP11-170K4.2,3.0816395
Metazoa_SRP,3.0817077
RP11-2G17.1,3.0821638
CDC27P3,3.0825076
MTHFD2P1,3.0835364
RP11-355K23B.1,3.0855525
RNU6-1107P,3.0855756
BUB1P1,3.086214
RP5-971N18.3,3.0862458
RP11-553P9.2,3.086728
OR7E10P,3.086997
AF067845.2,3.0878239
RP11-584P21.4,3.0880842
MTATP6P13,3.089862
RNU6-1081P,3.0924976
CTA-113A6.1,3.0927873
PROX1-AS1,3.092857
RNU6-540P,3.0928917
RP11-6N13.4,3.0929093
RNY4P14,3.0935652
FCF1P9,3.0937448
MIR544A,3.093749
RAD51AP1P1,3.0941966
HNRNPA1P5,3.094426
LINC00266-1,3.0951812
RP11-802O23.4,3.0955327
RP3-375P9.2,3.0959802
RP11-900F13.2,3.0974028
RP11-175D17.3,3.0984013
CTD-2555O16.2,3.0989583
LA16c-361A3.3,3.0990336
RNU6-32P,3.0991104
MIR4472-2,3.1013546
RNA5SP393,3.1019
AC079776.6,3.101901
ABCC11,3.1019216
RP11-219B17.3,3.1021283
IGKV2-24,3.1022894
RP11-351C8.1,3.102369
MTCYBP45,3.1033087
FOCAD-AS1,3.1038444
MIR516A2,3.1040356
RP11-536C5.2,3.1041584
FAM236C,3.104776
LINC01710,3.1049538
RP11-63M22.1,3.1049638
RP11-445F6.2,3.105192
RP11-572C21.2,3.1053998
XXbac-BPG299F13.14,3.1060257
RNA5SP137,3.106387
RP11-843P14.1,3.1064982
KB-1000E4.2,3.1068084
MIR7978,3.1072147
RN7SL255P,3.107311
RP1-53C18.3,3.1073291
AP000560.3,3.1073983
MIR4262,3.1075687
LINC00421,3.1087701
SNORA67,3.1102457
RP11-154H23.3,3.1125078
TMEM78,3.1130521
RP11-598D12.5,3.1142445
Y_RNA,3.1145422
RP11-1102P22.1,3.1153278
Y_RNA,3.115418
RNA5SP110,3.1173089
RN7SL635P,3.1175172
MTCYBP13,3.1176167
AC130469.2,3.1182356
AC006019.4,3.1182892
ATP6V1G1P4,3.118839
NLGN1-AS1,3.1192014
BMS1P22,3.1193113
Metazoa_SRP,3.1199753
CTD-2001C12.1,3.1205168
UBTFL5,3.1205995
RP11-284A20.2,3.1212745
RP11-113K21.3,3.1218421
RP11-507J18.1,3.122689
NME8,3.1228292
LDHAL6A,3.1230607
HNRNPA1P31,3.12324
MIR3944,3.1233015
RP11-532F6.3,3.1234672
RP11-24C14.1,3.1244693
AC114760.1,3.1250288
RP1-97J1.2,3.1250846
TRAV22,3.1256425
CTD-2066L21.3,3.125965
Y_RNA,3.126688
Z69720.3,3.1272576
ACTL7B,3.127344
RP11-85G21.3,3.1273904
OPCML-IT2,3.1285267
CTC-246B18.8,3.1293588
LINC02023,3.130312
RP11-73B2.7,3.130857
RP11-593F5.2,3.1310265
MIR508,3.1317081
AC100802.3,3.1317096
AC114271.2,3.1324131
RNU6-435P,3.132698
AL022345.11,3.1327226
Y_RNA,3.132891
RNA5SP150,3.134893
CTD-2292M16.7,3.1350126
RNU6-811P,3.1350384
LINC01320,3.135594
LLNLR-260G6.1,3.1368575
RP13-401N8.1,3.1371915
RBMY1J,3.1374326
RP11-97O12.3,3.1374552
TRAJ61,3.1374662
LINC01185,3.1376622
CRLF2,3.1378129
RNU6-1187P,3.1382618
AC006548.28,3.1384218
RN7SKP115,3.1384225
RP11-905K4.1,3.1387405
AP000705.6,3.1390247
RP11-16D22.2,3.1394026
MIR4443,3.1395574
GRM3,3.1406906
RBMY2YP,3.1408718
RP5-875O13.6,3.140951
RP13-46H24.1,3.1410694
RPSAP67,3.1412473
RNA5SP23,3.1424694
RP11-728G15.1,3.1424944
RP11-263I1.1,3.142683
RP1-95L4.3,3.1431499
MEIOB,3.1435223
RP11-18H21.1,3.1437664
RP11-529H2.1,3.144286
DNAI1,3.1445978
RNA5SP128,3.1446319
RPL7P37,3.1461601
ADGRE4P,3.146651
MIR511,3.146766
CLUL1,3.147001
RP11-142J21.1,3.1475265
7SK,3.148153
NDUFA5P9,3.1481962
PHKBP2,3.1494253
MIR6779,3.1504188
MSLNL,3.1504307
RPL39P6,3.15065
IL3RA,3.1509414
Y_RNA,3.1514056
UBE2NL,3.1514273
RP3-465N24.6,3.1519887
Y_RNA,3.1520653
RNU6-114P,3.1533253
MIR891A,3.1535988
RNU6-788P,3.1537683
MTND4P25,3.1537735
FTH1P18,3.154003
RP11-255E6.5,3.1552546
RP11-264L1.1,3.1558297
TRIM61,3.1574395
PCNAP1,3.1577704
RP11-667K14.10,3.158227
AC011997.1,3.1586392
RP11-256I23.2,3.1586568
PSMD10P3,3.1586676
PRKG1-AS1,3.1592114
CTB-60B18.10,3.1596131
DUX4L14,3.1597052
SNORD114-29,3.1601293
CTD-2636A23.2,3.1603448
RNA5SP305,3.1610875
Y_RNA,3.1613195
LINC01203,3.16237
RP11-342K6.2,3.162531
AC092628.3,3.164111
RP11-180M15.6,3.1642401
HNRNPKP5,3.1643748
MIR3167,3.1644704
RP11-160N1.9,3.1648152
RPSAP4,3.165161
RNU7-55P,3.1653426
SNORD30,3.1653802
LA16c-306E5.2,3.165385
uc_338,3.1657956
U8,3.1667385
FAM24B,3.167006
RP11-1212A22.4,3.167253
LINC01210,3.1672628
CTD-2144E22.9,3.167659
RP11-404J24.1,3.1676745
OR8A2P,3.1677186
RP4-781K5.6,3.1680086
KB-288A10.19,3.168609
FABP5P10,3.1693497
EFCAB8,3.1694043
RP11-5N11.2,3.1696682
EN1,3.1703353
MTCO3P46,3.1703825
RP4-568F9.3,3.1712043
AC078842.3,3.17132
RP11-386D6.2,3.1716938
GEMIN8P4,3.172134
RP11-126O22.6,3.1722848
RP11-272D12.1,3.1723592
Y_RNA,3.1727881
TRAJ10,3.1728184
MIR4694,3.173133
RP11-355N15.3,3.173137
OR52I2,3.1732323
RP3-406C18.1,3.173421
MIR99A,3.1739032
DKFZP434L187,3.1740859
RP11-728K20.1,3.1744823
SUMO1P1,3.175028
RP11-70C1.3,3.1751995
XX-FW80269A6.1,3.175653
Metazoa_SRP,3.1772852
AC011518.2,3.1773703
OR4N3P,3.1777465
RP11-340A13.3,3.178084
MIR3923,3.1782322
RP11-155L15.1,3.1784315
LINC00943,3.179072
UGT2B24P,3.1790802
RNA5SP47,3.1791725
FERP1,3.1792688
RPL18AP16,3.1793814
RP11-467J12.4,3.179713
TERF1P4,3.1797233
CTD-2063L20.1,3.179823
SETD6P1,3.1802192
MBOAT4,3.1804714
RP11-744D14.2,3.1829123
RP11-718B12.1,3.1835494
GAPDHP17,3.1838164
Y_RNA,3.1840024
RP1-178F15.4,3.184483
TRPC7,3.1846778
PAUPAR,3.1848729
RPSAP28,3.1853323
RP11-255A11.4,3.1854937
pRNA,3.18561
CLEC4G,3.185629
RN7SKP226,3.1857343
SDC4P,3.1860654
RP11-687E1.2,3.1875226
RP11-298A8.2,3.187578
SNORA31,3.1881826
RP11-812I20.2,3.1883116
CTB-60E11.12,3.1885028
RNA5SP483,3.189364
MIR6511A1,3.1894076
RP11-613D13.4,3.189556
IL2,3.1896985
RP11-15J10.8,3.1902723
SCARNA11,3.1904037
CTD-3023L14.3,3.1905193
FMR1-IT1,3.1905353
RP11-548H18.2,3.191431
RNY3P10,3.1918108
RP11-276H1.2,3.1923394
IGKV3-31,3.1925614
KRTAP22-1,3.193192
RP11-361D15.2,3.1933625
ZSWIM2,3.1945834
RP11-642E20.3,3.1948364
MIR1262,3.1951506
MIR3713,3.1960402
RNU6-409P,3.1963763
FAM21FP,3.1965702
CTD-2535I10.1,3.1966603
LINC01267,3.1979618
RP3-347M6.3,3.198201
LINC01737,3.1982174
MIR548AB,3.1983242
RP11-428F8.2,3.198574
TRIM64,3.1994295
MAP3K15,3.199878
LINC01909,3.2004664
RP11-123M21.2,3.200674
OR5BK1P,3.2010357
TAS2R62P,3.2012148
RNU6-903P,3.2013433
RP11-470C13.4,3.2014077
MAGEB16,3.2017264
RP11-61F5.1,3.202272
RP11-279O22.1,3.203309
RP11-832N8.1,3.2035208
ERC2,3.2040625
OR7E39P,3.2044232
RNU2-18P,3.2057474
SNORA70,3.2068853
SNORD22,3.2071345
RP11-299L17.1,3.2072568
LINC01047,3.2077067
TRMT10BP1,3.2087786
FABP5P7,3.208848
RP11-932O9.8,3.2090595
TREML5P,3.2091715
MIR7154,3.2092724
CTD-3126B10.4,3.2096403
RP11-573D15.3,3.209723
RNU4-12P,3.210165
RPL17P12,3.210428
MAK,3.2113824
CTD-2124B20.3,3.211631
RP11-277B15.3,3.211805
AC012506.4,3.2123494
E2F6P3,3.2131677
TAS2R43,3.2133622
RPS11P7,3.213385
RP4-791M13.3,3.2138343
RP13-539F13.2,3.214691
AC068535.2,3.2150588
IL3,3.215479
MIR522,3.2166066
C7orf57,3.2171326
Y_RNA,3.217329
RP11-50D9.4,3.217416
RP4-761I2.5,3.217491
snoU109,3.2181196
CTD-2240E14.4,3.2187767
CYP4F27P,3.2188652
RN7SKP279,3.2191103
ZDHHC20P1,3.219946
AC123886.2,3.2200654
MIR2681,3.220301
MIR6507,3.2206464
KRT8P45,3.2210515
RP11-932O9.7,3.2221088
GAPDHP31,3.2224422
CTD-2537I9.15,3.2234168
HNRNPA1P41,3.2248445
KRTAP10-2,3.2254438
MROH9,3.2257824
TNRC18P1,3.2261035
HS6ST2-AS1,3.226938
RP11-666A1.7,3.2283971
AC007563.3,3.2289844
RP11-326K13.5,3.2293296
RP11-599B13.8,3.2298565
CHCHD4P2,3.2304628
AC004019.13,3.2306175
TAS1R2,3.2315812
FAM71A,3.232167
RPL13AP3,3.2322297
RP11-380I10.4,3.2330062
RNU6-1110P,3.2333474
LINC00607,3.233533
CTD-2201E9.2,3.2339606
RNA5S6,3.2341785
RP11-34P1.1,3.2353032
IGHVII-49-1,3.2355556
ODF3L1,3.2378733
RP11-587P21.3,3.2383
THAP12P4,3.2390318
AC011406.2,3.2403245
WIZP1,3.2403312
RPL32P35,3.2409542
MAGEA1,3.2427454
RP11-293A10.3,3.2428608
Y_RNA,3.2429676
ARPC3P1,3.2433975
LINC01693,3.2436674
RP11-65J3.2,3.2444413
SNRPFP1,3.244754
CTB-50L17.2,3.2447839
RP11-108L7.14,3.2454386
RP11-447H19.4,3.2457747
RP11-293B7.1,3.2468758
KY,3.2473624
RP11-806L2.5,3.2473865
RPS27P27,3.2482328
AC006960.7,3.2483053
HSBP1P1,3.2483735
SNORA19,3.2484531
SNORA64,3.2488775
LINC00708,3.2502007
RP11-723O4.3,3.2509964
AC091801.1,3.2522988
Y_RNA,3.252384
RP11-348J12.5,3.2527492
RP11-504E21.1,3.2530386
Y_RNA,3.2532506
RP11-144G6.13,3.2532747
AP000255.6,3.2538915
RP11-467N20.7,3.253917
RP11-184A2.3,3.2544484
RNU6-1118P,3.254505
AC108004.3,3.255448
STK24-AS1,3.2555087
RP11-178H8.1,3.255833
RP1-228P16.9,3.2560463
RP5-997D24.3,3.2561452
FKBP1AP2,3.2567177
DEPDC1,3.2567496
HTR6,3.2568126
CTC-312O10.2,3.2568748
FNDC1-IT1,3.2572038
RPL30P12,3.2573526
LY6G6F,3.2576103
RP11-90E9.1,3.2578778
PABPC1L2B-AS1,3.2581174
POLR2CP1,3.2584934
TTTY8B,3.2585027
RN7SL65P,3.2586117
IGHVIII-5-2,3.259565
RP11-96D1.9,3.260087
RP11-481L19.3,3.2601728
RP11-345I18.4,3.2606187
OR5AP1P,3.2606866
OR6T1,3.2607522
ZMYND19P1,3.2611043
RP11-681L4.1,3.2611394
RP11-359P18.6,3.2611542
UBQLNL,3.2612715
MIR101-1,3.2617965
MIR653,3.2619114
RP11-67P15.1,3.2620022
GPR1-AS,3.2624207
RPL34P29,3.263812
RNU6-198P,3.2644064
DAP3P1,3.2647204
MIR5188,3.2649899
RNU6-535P,3.2650042
RP11-391J13.1,3.2650445
KRT18P54,3.265348
RP11-645C24.4,3.2655175
RNU6-839P,3.2657566
RP11-170L3.4,3.266773
OR4K8P,3.2669938
HSPE1P4,3.2672226
H2AFZP6,3.2675672
ARL4AP2,3.2678812
RP11-372E1.7,3.2679324
RP11-583F24.8,3.267963
RN7SKP295,3.268078
RPS4Y2,3.2686357
RNY4P7,3.2691429
WRBP1,3.2697518
RP1-207H1.3,3.2699609
RNU6-1263P,3.2701411
RP11-540O11.4,3.2706394
LINC01574,3.2711246
HSF5,3.2712183
RP11-264M12.4,3.2720165
SHROOM2P1,3.2720525
MIR2113,3.2720873
CTA-992D9.10,3.2723603
RP11-27P7.1,3.273008
RNA5SP356,3.2730958
RP11-226P1.1,3.2732937
MIR27B,3.2733603
CPA4,3.2733905
RP11-32B5.8,3.2748208
ARHGEF7-AS2,3.2756484
LRP4-AS1,3.276344
RP5-1173A5.1,3.276988
RP11-99A14.1,3.27712
MIR542,3.2773094
RPS27AP15,3.277813
RNU6-106P,3.2784145
MIR514B,3.278821
WDR82P2,3.2800713
MIR548BA,3.2801018
OR5BM1P,3.280462
MYL6P3,3.2804818
RP6-24A23.8,3.2805119
ISL2,3.2807822
AC007179.1,3.281093
Y_RNA,3.281209
CTB-96E2.10,3.2815
RP11-12A2.1,3.2824922
LINC01209,3.2827568
RNU6-1186P,3.2830076
OR4H6P,3.2840476
CTD-3051L14.13,3.2844138
RP11-205A8.4,3.284484
RP3-323P24.3,3.2849321
RNA5SP63,3.2854567
RP11-45A17.2,3.285731
RP11-512C24.3,3.2859368
RP5-1186N24.3,3.2861202
RP11-91K8.4,3.2873716
RP11-272B17.1,3.2877083
RP3-521E19.2,3.2877393
RP11-349P19.1,3.287901
SLC14A2-AS1,3.2879133
MIR4772,3.2880518
RP11-421H10.2,3.2881439
IGF2BP3,3.2896023
RP11-415I12.1,3.2898228
AC006130.3,3.2902448
IGHV3-32,3.2909338
AC104699.1,3.2914493
RP5-974N19.1,3.2915218
AC009478.1,3.2916014
CELSR3-AS1,3.2916663
TRBV12-5,3.2931166
RP11-421L21.2,3.2932072
SDAD1P4,3.293376
RP11-557C18.4,3.293392
FAM182A,3.2943003
KB-1440D3.14,3.2944832
RP11-252O18.2,3.2946332
C6orf229,3.2946715
Y_RNA,3.294937
RNU1-93P,3.2951643
DLGAP5P1,3.2951844
PRAMEF33,3.2958012
RP11-212P7.1,3.2961147
MRPS16P3,3.296564
RPS4XP14,3.2972386
ST3GAL1P1,3.2974026
SEPT14P3,3.2976863
Metazoa_SRP,3.2976894
CTA-992D9.9,3.2988892
RNA5SP415,3.2990434
RNU6-670P,3.29916
RP11-360L9.7,3.2995055
RP4-612C19.1,3.3003337
OSMR-AS1,3.3003726
LINC00273,3.3004136
MTND1P19,3.3014536
RPL29P7,3.3023522
RP11-15B24.3,3.3024828
CTSV,3.3024874
RP11-700E23.3,3.3037217
LINC00498,3.303933
RP11-587P21.2,3.3050356
AC010649.1,3.3053715
RPEL1,3.3054662
SPRR1B,3.305785
RP11-324E6.8,3.3061817
LINC01284,3.3064308
MTCYBP40,3.3069143
RPL23AP4,3.3072648
RP4-590F24.2,3.307538
RNU2-9P,3.3084373
RP11-416N13.1,3.3096948
NDUFA9P1,3.3100297
PRSS54,3.31029
RP3-476K8.4,3.3105054
AFF2-IT1,3.3108416
AMHR2,3.310937
RP11-560G2.1,3.311043
NPC1L1,3.3118527
MIR1254-2,3.3132854
PRDX2P2,3.3136277
RAB11AP2,3.3137264
RPL23AP2,3.3149402
GPR52,3.3150175
RP11-864N7.1,3.315374
RP11-371F15.3,3.3155594
RNU6-512P,3.315749
AC007279.2,3.316323
AC092664.1,3.3167582
RP11-478B9.2,3.3168192
RP1-85F18.6,3.3170593
RP11-24P24.1,3.317477
XXYLT1-AS1,3.3183408
RP11-464D20.2,3.318764
RP11-96K19.4,3.3188818
AE000661.50,3.3192055
RNU1-33P,3.320608
RP11-313I2.5,3.3215468
CAPN12,3.322441
RP11-92C4.3,3.3228042
TRIM49,3.3228886
AC079163.1,3.3230863
RNA5-8SP6,3.3231282
RPEP5,3.323724
RP11-325B23.2,3.3237393
FAM27B,3.3238063
AC005324.6,3.3243122
TRBV30,3.3244345
MIR3945,3.3246768
RP11-119H12.5,3.3249426
CTD-3131K8.1,3.3252118
RP11-53B2.2,3.3259993
AL133247.3,3.3263764
AC010745.1,3.3264546
RN7SL416P,3.3267622
RNU6-876P,3.32772
RP11-696F12.1,3.3281605
RP11-1O10.1,3.328265
MIR182,3.328968
SGO1,3.32942
AC090954.5,3.3298028
AC009227.3,3.3298903
RP11-83N9.6,3.330679
RP11-111F5.2,3.3309505
GAGE13,3.3310554
GYPA,3.3311791
LINC01626,3.3321981
RP11-64K12.8,3.3324914
HS1BP3-IT1,3.334799
LINC00670,3.3351083
RP11-334G22.1,3.3356972
MTCO1P19,3.3366783
RP11-454P7.3,3.337092
C14orf105,3.337576
ARL5AP1,3.3379295
RPS3AP17,3.3382483
RP11-498C9.4,3.3382728
PRSS33,3.3383064
PHBP2,3.3389816
RP11-430H10.3,3.3407855
RP11-196I18.3,3.3419826
RP11-133K1.1,3.3431497
SCARNA21,3.344173
BBOX1-AS1,3.3446321
RP1-137H15.2,3.3449612
RNU6-1035P,3.345292
RP11-269F20.1,3.345454
RNU6-419P,3.3457422
RP11-770J1.7,3.3463957
AF241725.4,3.3464582
LA16c-312E8.5,3.3465145
RP11-256I9.3,3.3479793
MIR4719,3.349014
SNORA36,3.349078
KRT18P60,3.3492796
Metazoa_SRP,3.3498926
CYP2F2P,3.3499522
RP11-805L22.1,3.3500607
CTD-2315A10.2,3.3502002
MIR4423,3.350303
RP11-446F17.3,3.3505127
AC012462.3,3.3508651
CLCN1,3.3510184
MIRLET7D,3.351429
OR5AK4P,3.352058
HAND1,3.352915
RP11-672A2.6,3.3533552
RNU6-538P,3.3537045
RP11-150O12.2,3.3541832
RP11-449H15.2,3.3551064
RP1-120G22.11,3.3551164
ADGRF5P1,3.3553784
WI2-87327B8.2,3.356222
LA16c-360H6.1,3.3564456
RNU7-96P,3.356482
RP11-863K10.2,3.3568263
RP11-374P20.4,3.3569753
CTD-3233P19.7,3.357305
WT1-AS_2,3.3574002
AC007731.1,3.357553
Y_RNA,3.3580122
U6,3.3581443
RP11-395C3.1,3.3584504
RP13-297E16.4,3.3592627
SCARNA20,3.3600516
RNU6-441P,3.3603022
CFL1P6,3.3603199
RP11-274A11.5,3.3607183
RP11-757A13.1,3.3609216
SDCBPP3,3.3612509
SNORD88,3.3612998
Y_RNA,3.361303
ROBO2P1,3.36135
RP11-654C22.1,3.3614163
IGHV3-29,3.3619595
RP11-478K15.7,3.3622122
RP11-5G18.2,3.3627174
AC068135.1,3.3629344
LA16c-2F2.8,3.3634129
RP11-840I19.5,3.364561
RN7SL30P,3.3654273
RP11-415C15.1,3.3662288
RP11-459O16.8,3.366383
MRPL20P1,3.3664296
LINC00216,3.366904
MIR4439,3.3670855
CTD-2320J21.1,3.3672528
AP000442.1,3.367313
RP11-945F5.1,3.367589
RP11-115D7.3,3.3679895
RP11-309H21.4,3.3679895
RP11-468O2.1,3.3681452
CXCR1,3.3684442
Y_RNA,3.3685396
RP11-179A10.1,3.368789
RP11-515O17.3,3.3693244
RP11-417B4.2,3.3696308
MIR384,3.371039
KCNH5,3.3710532
AC009945.4,3.3711224
CTD-2326C4.1,3.3715856
RP11-794P6.1,3.3720164
RP11-430A19.2,3.3732586
TRIM42,3.374284
RP11-611E13.3,3.3751554
U6,3.375548
RP11-630D6.1,3.3755856
RPL31P57,3.3760874
ARL2BPP5,3.3768137
RP11-33N16.2,3.3775609
LINC00297,3.377666
RP11-29B9.2,3.3776743
AC018866.1,3.37958
RNU7-124P,3.3797219
PAGE1,3.3797655
